,date,stadium,pitcher,batter,outs,home_score,away_score,descr,inning,side,bases
158,2012-10-07,Oriole Park at Camden Yards,sabatc.01,machama01,2,2,2,Forceout,4,bottom,1b
159,2012-10-07,Oriole Park at Camden Yards,hammeja01,suzukic01,2,2,2,Strikeout,5,top,
160,2012-10-07,Oriole Park at Camden Yards,sabatc.01,davisch02,0,2,2,Single,5,bottom,
161,2012-10-07,Oriole Park at Camden Yards,sabatc.01,fordle01,0,2,2,Groundout,5,bottom,1b
162,2012-10-07,Oriole Park at Camden Yards,sabatc.01,andinro01,1,2,2,Single,5,bottom,2b
163,2012-10-07,Oriole Park at Camden Yards,sabatc.01,mclouna01,1,2,2,Strikeout,5,bottom,1b3b
164,2012-10-07,Oriole Park at Camden Yards,sabatc.01,hardyjj01,2,2,2,Forceout,5,bottom,1b3b
165,2012-10-07,Oriole Park at Camden Yards,hammeja01,canoro01,1,2,2,Groundout,6,top,
166,2012-10-07,Oriole Park at Camden Yards,hammeja01,swishni01,2,2,2,Single,6,top,
167,2012-10-07,Oriole Park at Camden Yards,pattotr01,teixema01,2,2,2,Single,6,top,1b
168,2012-10-07,Oriole Park at Camden Yards,pattotr01,grandcu01,2,2,2,Flyout,6,top,1b2b
169,2012-10-07,Oriole Park at Camden Yards,sabatc.01,jonesad01,0,2,2,Groundout,6,bottom,
170,2012-10-07,Oriole Park at Camden Yards,sabatc.01,wietema01,1,2,2,Strikeout,6,bottom,
171,2012-10-07,Oriole Park at Camden Yards,sabatc.01,reynoma01,2,2,2,Single,6,bottom,
172,2012-10-07,Oriole Park at Camden Yards,sabatc.01,machama01,2,2,2,Field Error,6,bottom,1b
173,2012-10-07,Oriole Park at Camden Yards,sabatc.01,davisch02,2,2,2,Flyout,6,bottom,1b2b
174,2012-10-07,Oriole Park at Camden Yards,pattotr01,martiru01,0,2,2,Walk,7,top,
175,2012-10-07,Oriole Park at Camden Yards,odayda01,suzukic01,1,2,2,Fielders Choice Out,7,top,2b3b
176,2012-10-07,Oriole Park at Camden Yards,sabatc.01,fordle01,0,2,2,Groundout,7,bottom,
177,2012-10-07,Oriole Park at Camden Yards,sabatc.01,andinro01,1,2,2,Strikeout,7,bottom,
178,2012-10-07,Oriole Park at Camden Yards,sabatc.01,mclouna01,2,2,2,Groundout,7,bottom,
179,2012-10-07,Oriole Park at Camden Yards,matusbr01,canoro01,0,2,2,Groundout,8,top,
180,2012-10-07,Oriole Park at Camden Yards,matusbr01,swishni01,1,2,2,Strikeout,8,top,
181,2012-10-07,Oriole Park at Camden Yards,matusbr01,teixema01,2,2,2,Walk,8,top,
182,2012-10-07,Oriole Park at Camden Yards,matusbr01,grandcu01,2,2,2,Strikeout,8,top,1b
183,2012-10-07,Oriole Park at Camden Yards,sabatc.01,hardyjj01,0,2,2,Double,8,bottom,
184,2012-10-07,Oriole Park at Camden Yards,sabatc.01,jonesad01,0,2,2,Strikeout,8,bottom,2b
185,2012-10-07,Oriole Park at Camden Yards,sabatc.01,wietema01,1,2,2,Pop Out,8,bottom,2b
186,2012-10-07,Oriole Park at Camden Yards,sabatc.01,reynoma01,2,2,2,Groundout,8,bottom,2b
187,2012-10-07,Oriole Park at Camden Yards,johnsji04,martiru01,0,2,2,Home Run,9,top,
188,2012-10-07,Oriole Park at Camden Yards,johnsji04,suzukic01,0,2,3,Single,9,top,1b3b
189,2012-10-07,Oriole Park at Camden Yards,johnsji04,canoro01,1,2,4,Double,9,top,1b2b
190,2012-10-07,Oriole Park at Camden Yards,hunteto02,swishni01,1,2,6,Sac Fly,9,top,3b
191,2012-10-07,Oriole Park at Camden Yards,hunteto02,teixema01,2,2,7,Groundout,9,top,
192,2012-10-07,Oriole Park at Camden Yards,sabatc.01,machama01,0,2,7,Groundout,9,bottom,
193,2012-10-07,Oriole Park at Camden Yards,sabatc.01,davisch02,1,2,7,Strikeout,9,bottom,
194,2012-10-07,Oriole Park at Camden Yards,sabatc.01,fordle01,2,2,7,Double,9,bottom,
195,2012-10-07,Oriole Park at Camden Yards,roberda08,flahery01,2,2,7,Strikeout,9,bottom,2b
196,2012-10-07,Comerica Park,fistedo01,crispco01,0,0,0,Strikeout,1,top,
197,2012-10-07,Comerica Park,fistedo01,drewst01,1,0,0,Pop Out,1,top,
198,2012-10-07,Comerica Park,fistedo01,cespeyo01,2,0,0,Flyout,1,top,
199,2012-10-07,Comerica Park,milonto01,jacksau01,0,0,0,Strikeout,1,bottom,
200,2012-10-07,Comerica Park,milonto01,infanom01,1,0,0,Pop Out,1,bottom,
201,2012-10-07,Comerica Park,milonto01,cabremi01,2,0,0,Double,1,bottom,
202,2012-10-07,Comerica Park,milonto01,fieldpr01,2,0,0,Lineout,1,bottom,2b
203,2012-10-07,Comerica Park,fistedo01,mossbr01,0,0,0,Strikeout,2,top,
204,2012-10-07,Comerica Park,fistedo01,reddijo01,1,0,0,Strikeout,2,top,
205,2012-10-07,Comerica Park,fistedo01,donaljo02,2,0,0,Single,2,top,
206,2012-10-07,Comerica Park,fistedo01,smithse01,2,0,0,Hit By Pitch,2,top,1b
207,2012-10-07,Comerica Park,fistedo01,kottage01,2,0,0,Strikeout,2,top,1b2b
208,2012-10-07,Comerica Park,milonto01,youngde03,0,0,0,Flyout,2,bottom,
209,2012-10-07,Comerica Park,milonto01,peraljh01,1,0,0,Flyout,2,bottom,
210,2012-10-07,Comerica Park,milonto01,dirksan01,2,0,0,Single,2,bottom,
211,2012-10-07,Comerica Park,milonto01,garciav01,2,0,0,Walk,2,bottom,2b
212,2012-10-07,Comerica Park,milonto01,lairdge01,2,0,0,Hit By Pitch,2,bottom,1b2b
213,2012-10-07,Comerica Park,milonto01,jacksau01,2,0,0,Flyout,2,bottom,1b2b3b
214,2012-10-07,Comerica Park,fistedo01,pennicl01,0,0,0,Single,3,top,
215,2012-10-07,Comerica Park,fistedo01,crispco01,0,0,0,Single,3,top,1b
216,2012-10-07,Comerica Park,fistedo01,drewst01,0,0,0,Strikeout,3,top,1b2b
217,2012-10-07,Comerica Park,fistedo01,cespeyo01,1,0,0,Single,3,top,1b2b
218,2012-10-07,Comerica Park,fistedo01,mossbr01,1,0,1,Single,3,top,1b2b
219,2012-10-07,Comerica Park,fistedo01,reddijo01,2,0,1,Strikeout,3,top,2b3b
220,2012-10-07,Comerica Park,milonto01,infanom01,0,0,1,Strikeout,3,bottom,
221,2012-10-07,Comerica Park,milonto01,cabremi01,1,0,1,Double,3,bottom,
222,2012-10-07,Comerica Park,milonto01,fieldpr01,1,0,1,Single,3,bottom,2b
223,2012-10-07,Comerica Park,milonto01,youngde03,1,0,1,Groundout,3,bottom,1b3b
224,2012-10-07,Comerica Park,milonto01,peraljh01,2,1,1,Strikeout,3,bottom,2b
225,2012-10-07,Comerica Park,fistedo01,donaljo02,0,1,1,Walk,4,top,
226,2012-10-07,Comerica Park,fistedo01,smithse01,0,1,1,Pop Out,4,top,1b
227,2012-10-07,Comerica Park,fistedo01,kottage01,1,1,1,Strikeout,4,top,1b
228,2012-10-07,Comerica Park,fistedo01,pennicl01,2,1,1,Groundout,4,top,1b
229,2012-10-07,Comerica Park,milonto01,dirksan01,0,1,1,Strikeout,4,bottom,
230,2012-10-07,Comerica Park,milonto01,garciav01,1,1,1,Groundout,4,bottom,
231,2012-10-07,Comerica Park,milonto01,lairdge01,2,1,1,Strikeout,4,bottom,
232,2012-10-07,Comerica Park,fistedo01,crispco01,0,1,1,Lineout,5,top,
233,2012-10-07,Comerica Park,fistedo01,drewst01,1,1,1,Groundout,5,top,
234,2012-10-07,Comerica Park,fistedo01,cespeyo01,2,1,1,Groundout,5,top,
235,2012-10-07,Comerica Park,milonto01,jacksau01,0,1,1,Groundout,5,bottom,
236,2012-10-07,Comerica Park,milonto01,infanom01,1,1,1,Pop Out,5,bottom,
237,2012-10-07,Comerica Park,milonto01,cabremi01,2,1,1,Flyout,5,bottom,
238,2012-10-07,Comerica Park,fistedo01,mossbr01,0,1,1,Hit By Pitch,6,top,
239,2012-10-07,Comerica Park,fistedo01,reddijo01,0,1,1,Strikeout,6,top,1b
240,2012-10-07,Comerica Park,fistedo01,donaljo02,1,1,1,Grounded Into DP,6,top,1b
241,2012-10-07,Comerica Park,milonto01,fieldpr01,0,1,1,Flyout,6,bottom,
242,2012-10-07,Comerica Park,milonto01,youngde03,1,1,1,Flyout,6,bottom,
243,2012-10-07,Comerica Park,milonto01,peraljh01,2,1,1,Single,6,bottom,
244,2012-10-07,Comerica Park,milonto01,dirksan01,2,1,1,Strikeout,6,bottom,1b
245,2012-10-07,Comerica Park,fistedo01,smithse01,0,1,1,Walk,7,top,
246,2012-10-07,Comerica Park,fistedo01,kottage01,0,1,1,Sac Bunt,7,top,1b
247,2012-10-07,Comerica Park,fistedo01,pennicl01,1,1,1,Single,7,top,2b
248,2012-10-07,Comerica Park,fistedo01,crispco01,1,1,2,Groundout,7,top,1b
249,2012-10-07,Comerica Park,fistedo01,drewst01,2,1,2,Flyout,7,top,2b
250,2012-10-07,Comerica Park,doolise01,garciav01,0,1,2,Strikeout,7,bottom,
251,2012-10-07,Comerica Park,doolise01,lairdge01,1,1,2,Groundout,7,bottom,
252,2012-10-07,Comerica Park,doolise01,jacksau01,2,1,2,Single,7,bottom,
253,2012-10-07,Comerica Park,doolise01,infanom01,2,1,2,Single,7,bottom,1b
254,2012-10-07,Comerica Park,doolise01,cabremi01,2,1,2,Field Error,7,bottom,1b2b
255,2012-10-07,Comerica Park,doolise01,fieldpr01,2,3,2,Strikeout,7,bottom,1b
256,2012-10-07,Comerica Park,benoijo01,cespeyo01,0,3,2,Single,8,top,
257,2012-10-07,Comerica Park,benoijo01,mossbr01,0,3,2,Flyout,8,top,1b
258,2012-10-07,Comerica Park,benoijo01,reddijo01,1,3,2,Home Run,8,top,
259,2012-10-07,Comerica Park,benoijo01,donaljo02,1,3,4,Pop Out,8,top,
260,2012-10-07,Comerica Park,benoijo01,smithse01,2,3,4,Lineout,8,top,
261,2012-10-07,Comerica Park,cookry01,youngde03,0,3,4,Single,8,bottom,
262,2012-10-07,Comerica Park,cookry01,peraljh01,0,3,4,Single,8,bottom,1b
263,2012-10-07,Comerica Park,cookry01,dirksan01,0,3,4,Sac Bunt,8,bottom,1b2b
264,2012-10-07,Comerica Park,cookry01,berryqu01,1,3,4,Strikeout,8,bottom,2b3b
265,2012-10-07,Comerica Park,cookry01,avilaal01,2,3,4,Strikeout,8,bottom,3b
266,2012-10-07,Comerica Park,cokeph01,norride01,0,4,4,Strikeout,9,top,
267,2012-10-07,Comerica Park,cokeph01,pennicl01,1,4,4,Walk,9,top,
268,2012-10-07,Comerica Park,cokeph01,crispco01,1,4,4,Forceout,9,top,1b
269,2012-10-07,Comerica Park,cokeph01,drewst01,2,4,4,Single,9,top,1b
270,2012-10-07,Comerica Park,albural01,cespeyo01,2,4,4,Groundout,9,top,1b3b
271,2012-10-07,Comerica Park,balfogr01,jacksau01,0,4,4,Strikeout,9,bottom,
272,2012-10-07,Comerica Park,balfogr01,infanom01,1,4,4,Single,9,bottom,
273,2012-10-07,Comerica Park,balfogr01,cabremi01,1,4,4,Single,9,bottom,1b
274,2012-10-07,Comerica Park,balfogr01,fieldpr01,1,4,4,Intent Walk,9,bottom,1b3b
275,2012-10-07,Comerica Park,balfogr01,kellydo01,1,4,4,Sac Fly,9,bottom,1b2b3b
276,2012-10-07,Busch Stadium,wainwad01,werthja01,0,0,0,Strikeout,1,top,
277,2012-10-07,Busch Stadium,wainwad01,harpebr03,1,0,0,Groundout,1,top,
278,2012-10-07,Busch Stadium,wainwad01,zimmery01,2,0,0,Strikeout,1,top,
279,2012-10-07,Busch Stadium,gonzagi01,jayjo02,0,0,0,Strikeout,1,bottom,
280,2012-10-07,Busch Stadium,gonzagi01,beltrca01,1,0,0,Groundout,1,bottom,
281,2012-10-07,Busch Stadium,gonzagi01,hollima01,2,0,0,Walk,1,bottom,
282,2012-10-07,Busch Stadium,gonzagi01,craigal01,2,0,0,Flyout,1,bottom,1b
283,2012-10-07,Busch Stadium,wainwad01,larocad01,0,0,0,Walk,2,top,
284,2012-10-07,Busch Stadium,wainwad01,morsemi01,0,0,0,Strikeout,2,top,1b
285,2012-10-07,Busch Stadium,wainwad01,desmoia01,1,0,0,Single,2,top,1b
286,2012-10-07,Busch Stadium,wainwad01,espinda01,1,0,0,Strikeout,2,top,1b3b
287,2012-10-07,Busch Stadium,wainwad01,suzukku01,2,0,0,Single,2,top,1b3b
288,2012-10-07,Busch Stadium,wainwad01,gonzagi01,2,0,1,Walk,2,top,1b2b
289,2012-10-07,Busch Stadium,wainwad01,werthja01,2,0,1,Groundout,2,top,1b2b3b
290,2012-10-07,Busch Stadium,gonzagi01,molinya01,0,0,1,Walk,2,bottom,
291,2012-10-07,Busch Stadium,gonzagi01,freesda01,0,0,1,Flyout,2,bottom,1b
292,2012-10-07,Busch Stadium,gonzagi01,descada01,1,0,1,Walk,2,bottom,1b
293,2012-10-07,Busch Stadium,gonzagi01,kozmape01,1,0,1,Walk,2,bottom,1b2b
294,2012-10-07,Busch Stadium,gonzagi01,wainwad01,1,0,1,Walk,2,bottom,2b3b
295,2012-10-07,Busch Stadium,gonzagi01,jayjo02,1,1,1,Sac Fly,2,bottom,1b2b3b
296,2012-10-07,Busch Stadium,gonzagi01,beltrca01,2,2,1,Flyout,2,bottom,1b2b
297,2012-10-07,Busch Stadium,wainwad01,harpebr03,0,2,1,Strikeout,3,top,
298,2012-10-07,Busch Stadium,wainwad01,zimmery01,1,2,1,Single,3,top,
299,2012-10-07,Busch Stadium,wainwad01,larocad01,1,2,1,Flyout,3,top,1b
300,2012-10-07,Busch Stadium,wainwad01,morsemi01,2,2,1,Forceout,3,top,1b
301,2012-10-07,Busch Stadium,gonzagi01,hollima01,0,2,1,Groundout,3,bottom,
302,2012-10-07,Busch Stadium,gonzagi01,craigal01,1,2,1,Strikeout,3,bottom,
303,2012-10-07,Busch Stadium,gonzagi01,molinya01,2,2,1,Pop Out,3,bottom,
304,2012-10-07,Busch Stadium,wainwad01,desmoia01,0,2,1,Single,4,top,
305,2012-10-07,Busch Stadium,wainwad01,espinda01,0,2,1,Strikeout,4,top,1b
306,2012-10-07,Busch Stadium,wainwad01,suzukku01,1,2,1,Forceout,4,top,1b
307,2012-10-07,Busch Stadium,wainwad01,gonzagi01,2,2,1,Strikeout,4,top,1b
308,2012-10-07,Busch Stadium,gonzagi01,freesda01,0,2,1,Single,4,bottom,
309,2012-10-07,Busch Stadium,gonzagi01,descada01,0,2,1,Strikeout,4,bottom,1b
310,2012-10-07,Busch Stadium,gonzagi01,kozmape01,1,2,1,Grounded Into DP,4,bottom,1b
311,2012-10-07,Busch Stadium,wainwad01,werthja01,0,2,1,Single,5,top,
312,2012-10-07,Busch Stadium,wainwad01,harpebr03,0,2,1,Strikeout,5,top,1b
313,2012-10-07,Busch Stadium,wainwad01,zimmery01,1,2,1,Strikeout,5,top,2b
314,2012-10-07,Busch Stadium,wainwad01,larocad01,2,2,1,Groundout,5,top,2b
315,2012-10-07,Busch Stadium,gonzagi01,wainwad01,0,2,1,Strikeout,5,bottom,
316,2012-10-07,Busch Stadium,gonzagi01,jayjo02,1,2,1,Walk,5,bottom,
317,2012-10-07,Busch Stadium,gonzagi01,beltrca01,1,2,1,Walk,5,bottom,1b
318,2012-10-07,Busch Stadium,gonzagi01,hollima01,1,2,1,Strikeout,5,bottom,1b2b
319,2012-10-07,Busch Stadium,gonzagi01,craigal01,2,2,1,Pop Out,5,bottom,2b3b
320,2012-10-07,Busch Stadium,wainwad01,morsemi01,0,2,1,Single,6,top,
321,2012-10-07,Busch Stadium,wainwad01,desmoia01,0,2,1,Pop Out,6,top,1b
322,2012-10-07,Busch Stadium,wainwad01,espinda01,1,2,1,Strikeout,6,top,1b
323,2012-10-07,Busch Stadium,wainwad01,suzukku01,2,2,1,Walk,6,top,1b
324,2012-10-07,Busch Stadium,lynnla01,bernaro01,2,2,1,Walk,6,top,1b2b
325,2012-10-07,Busch Stadium,lynnla01,werthja01,2,2,1,Strikeout,6,top,1b2b3b
326,2012-10-07,Busch Stadium,stammcr01,molinya01,0,2,1,Flyout,6,bottom,
327,2012-10-07,Busch Stadium,stammcr01,freesda01,1,2,1,Single,6,bottom,
328,2012-10-07,Busch Stadium,stammcr01,descada01,1,2,1,Flyout,6,bottom,1b
329,2012-10-07,Busch Stadium,stammcr01,kozmape01,2,2,1,Hit By Pitch,6,bottom,1b
330,2012-10-07,Busch Stadium,stammcr01,schumsk01,2,2,1,Strikeout,6,bottom,1b2b
331,2012-10-07,Busch Stadium,mujiced01,harpebr03,0,2,1,Groundout,7,top,
332,2012-10-07,Busch Stadium,mujiced01,zimmery01,1,2,1,Groundout,7,top,
333,2012-10-07,Busch Stadium,mujiced01,larocad01,2,2,1,Groundout,7,top,
334,2012-10-07,Busch Stadium,stammcr01,jayjo02,0,2,1,Field Error,7,bottom,
335,2012-10-07,Busch Stadium,stammcr01,beltrca01,0,2,1,Single,7,bottom,1b
336,2012-10-07,Busch Stadium,stammcr01,hollima01,0,2,1,Hit By Pitch,7,bottom,1b2b
337,2012-10-07,Busch Stadium,matthry01,craigal01,0,2,1,Forceout,7,bottom,1b2b3b
338,2012-10-07,Busch Stadium,matthry01,molinya01,1,2,1,Grounded Into DP,7,bottom,1b2b3b
339,2012-10-07,Busch Stadium,boggsmi01,morsemi01,0,2,1,Field Error,8,top,
340,2012-10-07,Busch Stadium,boggsmi01,desmoia01,0,2,1,Single,8,top,1b
341,2012-10-07,Busch Stadium,boggsmi01,espinda01,0,2,1,Sac Bunt,8,top,1b3b
342,2012-10-07,Busch Stadium,boggsmi01,suzukku01,1,2,1,Strikeout,8,top,2b3b
343,2012-10-07,Busch Stadium,rzepcma01,moorety01,2,2,1,Single,8,top,2b3b
344,2012-10-07,Busch Stadium,rzepcma01,werthja01,2,2,3,Strikeout,8,top,2b
345,2012-10-07,Busch Stadium,clippty01,freesda01,0,2,3,Field Error,8,bottom,
346,2012-10-07,Busch Stadium,clippty01,descada01,0,2,3,Sac Bunt,8,bottom,1b
347,2012-10-07,Busch Stadium,clippty01,kozmape01,1,2,3,Pop Out,8,bottom,2b
348,2012-10-07,Busch Stadium,clippty01,carpema01,2,2,3,Strikeout,8,bottom,2b
349,2012-10-07,Busch Stadium,motteja01,harpebr03,0,2,3,Flyout,9,top,
350,2012-10-07,Busch Stadium,motteja01,zimmery01,1,2,3,Groundout,9,top,
351,2012-10-07,Busch Stadium,motteja01,larocad01,2,2,3,Pop Out,9,top,
352,2012-10-07,Busch Stadium,storedr01,jayjo02,0,2,3,Flyout,9,bottom,
353,2012-10-07,Busch Stadium,storedr01,beltrca01,1,2,3,Flyout,9,bottom,
354,2012-10-07,Busch Stadium,storedr01,hollima01,2,2,3,Strikeout,9,bottom,
355,2012-10-07,AT&T Park,bumgama01,phillbr01,0,0,0,Pop Out,1,top,
356,2012-10-07,AT&T Park,bumgama01,cozarza01,1,0,0,Strikeout,1,top,
357,2012-10-07,AT&T Park,bumgama01,vottojo01,2,0,0,Strikeout,1,top,
358,2012-10-07,AT&T Park,arroybr01,paganan01,0,0,0,Flyout,1,bottom,
359,2012-10-07,AT&T Park,arroybr01,scutama01,1,0,0,Lineout,1,bottom,
360,2012-10-07,AT&T Park,arroybr01,sandopa01,2,0,0,Flyout,1,bottom,
361,2012-10-07,AT&T Park,bumgama01,ludwiry01,0,0,0,Home Run,2,top,
362,2012-10-07,AT&T Park,bumgama01,bruceja01,0,0,1,Groundout,2,top,
363,2012-10-07,AT&T Park,bumgama01,hanigry01,1,0,1,Strikeout,2,top,1b
364,2012-10-07,AT&T Park,bumgama01,stubbdr01,2,0,1,Lineout,2,top,1b
365,2012-10-07,AT&T Park,arroybr01,poseybu01,0,0,1,Groundout,2,bottom,
366,2012-10-07,AT&T Park,arroybr01,pencehu01,1,0,1,Lineout,2,bottom,
367,2012-10-07,AT&T Park,arroybr01,beltbr01,2,0,1,Strikeout,2,bottom,
368,2012-10-07,AT&T Park,bumgama01,arroybr01,0,0,1,Groundout,3,top,
369,2012-10-07,AT&T Park,bumgama01,phillbr01,1,0,1,Lineout,3,top,
370,2012-10-07,AT&T Park,bumgama01,cozarza01,2,0,1,Strikeout,3,top,
371,2012-10-07,AT&T Park,arroybr01,blancgr01,0,0,1,Strikeout,3,bottom,
372,2012-10-07,AT&T Park,arroybr01,crawfbr01,1,0,1,Strikeout,3,bottom,
373,2012-10-07,AT&T Park,arroybr01,bumgama01,2,0,1,Strikeout,3,bottom,
374,2012-10-07,AT&T Park,bumgama01,vottojo01,0,0,1,Single,4,top,
375,2012-10-07,AT&T Park,bumgama01,ludwiry01,0,0,1,Single,4,top,1b
376,2012-10-07,AT&T Park,bumgama01,bruceja01,0,0,1,Pop Out,4,top,1b2b
377,2012-10-07,AT&T Park,bumgama01,hanigry01,1,0,2,Single,4,top,2b3b
378,2012-10-07,AT&T Park,bumgama01,stubbdr01,1,0,4,Forceout,4,top,1b
379,2012-10-07,AT&T Park,bumgama01,arroybr01,2,0,4,Flyout,4,top,1b
380,2012-10-07,AT&T Park,arroybr01,paganan01,0,0,4,Groundout,4,bottom,
381,2012-10-07,AT&T Park,arroybr01,scutama01,1,0,4,Groundout,4,bottom,
382,2012-10-07,AT&T Park,arroybr01,sandopa01,2,0,4,Groundout,4,bottom,
383,2012-10-07,AT&T Park,bumgama01,phillbr01,0,0,4,Groundout,5,top,
384,2012-10-07,AT&T Park,bumgama01,cozarza01,1,0,4,Single,5,top,
385,2012-10-07,AT&T Park,bumgama01,vottojo01,1,0,4,Single,5,top,1b
386,2012-10-07,AT&T Park,kontoge01,ludwiry01,1,0,4,Grounded Into DP,5,top,1b2b
387,2012-10-07,AT&T Park,arroybr01,poseybu01,0,0,4,Groundout,5,bottom,
388,2012-10-07,AT&T Park,arroybr01,pencehu01,1,0,4,Groundout,5,bottom,
389,2012-10-07,AT&T Park,arroybr01,beltbr01,2,0,4,Single,5,bottom,
390,2012-10-07,AT&T Park,arroybr01,blancgr01,2,0,4,Groundout,5,bottom,1b
391,2012-10-07,AT&T Park,linceti01,bruceja01,0,0,4,Flyout,6,top,
392,2012-10-07,AT&T Park,linceti01,hanigry01,2,0,4,Strikeout,6,top,
393,2012-10-07,AT&T Park,arroybr01,crawfbr01,0,0,4,Groundout,6,bottom,
394,2012-10-07,AT&T Park,arroybr01,nadyxa01,1,0,4,Groundout,6,bottom,
395,2012-10-07,AT&T Park,arroybr01,paganan01,2,0,4,Flyout,6,bottom,
396,2012-10-07,AT&T Park,linceti01,stubbdr01,0,0,4,Pop Out,7,top,
397,2012-10-07,AT&T Park,linceti01,arroybr01,1,0,4,Strikeout,7,top,
398,2012-10-07,AT&T Park,linceti01,phillbr01,2,0,4,Double,7,top,
399,2012-10-07,AT&T Park,linceti01,cozarza01,2,0,4,Groundout,7,top,2b
400,2012-10-07,AT&T Park,arroybr01,scutama01,0,0,4,Flyout,7,bottom,
401,2012-10-07,AT&T Park,arroybr01,sandopa01,1,0,4,Flyout,7,bottom,
402,2012-10-07,AT&T Park,arroybr01,poseybu01,2,0,4,Walk,7,bottom,
403,2012-10-07,AT&T Park,arroybr01,pencehu01,2,0,4,Flyout,7,bottom,1b
404,2012-10-07,AT&T Park,mijarjo01,vottojo01,0,0,4,Single,8,top,
405,2012-10-07,AT&T Park,mijarjo01,ludwiry01,0,0,4,Walk,8,top,1b
406,2012-10-07,AT&T Park,mijarjo01,bruceja01,0,0,4,Double,8,top,1b2b
407,2012-10-07,AT&T Park,hoovejj01,beltbr01,0,0,9,Groundout,8,bottom,
408,2012-10-07,AT&T Park,hoovejj01,crawfbr01,2,0,9,Walk,8,bottom,
409,2012-10-07,AT&T Park,hoovejj01,nadyxa01,2,0,9,Strikeout,8,bottom,2b
410,2012-10-07,AT&T Park,romose01,frazito01,0,0,9,Groundout,9,top,
411,2012-10-07,AT&T Park,romose01,heisech01,1,0,9,Pop Out,9,top,
412,2012-10-07,AT&T Park,romose01,bruceja01,2,0,9,Flyout,9,top,
413,2012-10-07,AT&T Park,arredjo01,paganan01,0,0,9,Groundout,9,bottom,
414,2012-10-07,AT&T Park,arredjo01,scutama01,1,0,9,Groundout,9,bottom,
415,2012-10-07,AT&T Park,arredjo01,sandopa01,2,0,9,Double,9,bottom,
416,2012-10-07,AT&T Park,arredjo01,poseybu01,2,0,9,Walk,9,bottom,3b
417,2012-10-07,AT&T Park,arredjo01,pencehu01,2,0,9,Groundout,9,bottom,2b3b
418,2012-10-08,Busch Stadium,garcija02,werthja01,0,0,0,Walk,1,top,
419,2012-10-08,Busch Stadium,garcija02,harpebr03,0,0,0,Strikeout,1,top,1b
420,2012-10-08,Busch Stadium,garcija02,zimmery01,1,0,0,Groundout,1,top,1b
421,2012-10-08,Busch Stadium,garcija02,larocad01,2,0,0,Walk,1,top,2b
422,2012-10-08,Busch Stadium,garcija02,morsemi01,2,0,0,Groundout,1,top,1b2b
423,2012-10-08,Busch Stadium,zimmejo02,jayjo02,0,0,0,Strikeout,1,bottom,
424,2012-10-08,Busch Stadium,zimmejo02,beltrca01,1,0,0,Groundout,1,bottom,
425,2012-10-08,Busch Stadium,zimmejo02,hollima01,2,0,0,Groundout,1,bottom,
426,2012-10-08,Busch Stadium,garcija02,desmoia01,0,0,0,Single,2,top,
427,2012-10-08,Busch Stadium,garcija02,espinda01,0,0,0,Walk,2,top,1b
428,2012-10-08,Busch Stadium,garcija02,suzukku01,0,0,0,Strikeout,2,top,1b2b
429,2012-10-08,Busch Stadium,garcija02,zimmejo02,1,0,0,Single,2,top,1b2b
430,2012-10-08,Busch Stadium,garcija02,werthja01,1,0,1,Flyout,2,top,1b2b
431,2012-10-08,Busch Stadium,garcija02,harpebr03,2,0,1,Strikeout,2,top,1b2b
432,2012-10-08,Busch Stadium,zimmejo02,craigal01,0,0,1,Single,2,bottom,
433,2012-10-08,Busch Stadium,zimmejo02,molinya01,0,0,1,Single,2,bottom,1b
434,2012-10-08,Busch Stadium,zimmejo02,freesda01,0,0,1,Double,2,bottom,1b3b
435,2012-10-08,Busch Stadium,zimmejo02,descada01,0,1,1,Single,2,bottom,2b3b
436,2012-10-08,Busch Stadium,zimmejo02,kozmape01,0,2,1,Strikeout,2,bottom,1b3b
437,2012-10-08,Busch Stadium,zimmejo02,schumsk01,1,2,1,Groundout,2,bottom,1b3b
438,2012-10-08,Busch Stadium,zimmejo02,jayjo02,2,3,1,Single,2,bottom,2b
439,2012-10-08,Busch Stadium,lynnla01,zimmery01,0,4,1,Strikeout,3,top,
440,2012-10-08,Busch Stadium,lynnla01,larocad01,1,4,1,Groundout,3,top,
441,2012-10-08,Busch Stadium,lynnla01,morsemi01,2,4,1,Single,3,top,
442,2012-10-08,Busch Stadium,lynnla01,desmoia01,2,4,1,Strikeout,3,top,1b
443,2012-10-08,Busch Stadium,zimmejo02,beltrca01,0,4,1,Flyout,3,bottom,
444,2012-10-08,Busch Stadium,zimmejo02,hollima01,1,4,1,Groundout,3,bottom,
445,2012-10-08,Busch Stadium,zimmejo02,craigal01,2,4,1,Home Run,3,bottom,
446,2012-10-08,Busch Stadium,zimmejo02,molinya01,2,5,1,Single,3,bottom,
447,2012-10-08,Busch Stadium,zimmejo02,freesda01,2,5,1,Groundout,3,bottom,1b
448,2012-10-08,Busch Stadium,lynnla01,espinda01,0,5,1,Bunt Groundout,4,top,
449,2012-10-08,Busch Stadium,lynnla01,suzukku01,1,5,1,Strikeout,4,top,
450,2012-10-08,Busch Stadium,lynnla01,bernaro01,2,5,1,Walk,4,top,
451,2012-10-08,Busch Stadium,lynnla01,werthja01,2,5,1,Strikeout,4,top,1b
452,2012-10-08,Busch Stadium,stammcr01,descada01,0,5,1,Home Run,4,bottom,
