date,stadium,pitcher,batter,outs,home_score,away_score,descr,inning,side,bases
2017-10-13,Minute Maid Park,tanakma01,gonzama01,1,1,0,Groundout,4,bottom,1b
2017-10-13,Minute Maid Park,tanakma01,gourryu01,2,1,0,Single,4,bottom,2b
2017-10-13,Minute Maid Park,tanakma01,beltrca01,2,2,0,Groundout,4,bottom,1b
2017-10-13,Minute Maid Park,keuchda01,birdgr01,0,2,0,Single,5,top,
2017-10-13,Minute Maid Park,keuchda01,hollima01,0,2,0,Field Error,5,top,1b
2017-10-13,Minute Maid Park,keuchda01,frazito01,0,2,0,Lineout,5,top,1b2b
2017-10-13,Minute Maid Park,keuchda01,gardnbr01,1,2,0,Strikeout,5,top,1b2b
2017-10-13,Minute Maid Park,keuchda01,judgeaa01,2,2,0,Single,5,top,1b2b
2017-10-13,Minute Maid Park,tanakma01,bregmal01,0,2,0,Groundout,5,bottom,
2017-10-13,Minute Maid Park,tanakma01,mccanbr01,1,2,0,Strikeout,5,bottom,
2017-10-13,Minute Maid Park,tanakma01,springe01,2,2,0,Flyout,5,bottom,
2017-10-13,Minute Maid Park,keuchda01,sanchga02,0,2,0,Strikeout,6,top,
2017-10-13,Minute Maid Park,keuchda01,gregodi01,1,2,0,Strikeout,6,top,
2017-10-13,Minute Maid Park,keuchda01,castrst01,2,2,0,Groundout,6,top,
2017-10-13,Minute Maid Park,tanakma01,reddijo01,0,2,0,Lineout,6,bottom,
2017-10-13,Minute Maid Park,tanakma01,altuvjo01,1,2,0,Single,6,bottom,
2017-10-13,Minute Maid Park,tanakma01,correca01,1,2,0,Strikeout,6,bottom,2b
2017-10-13,Minute Maid Park,tanakma01,gonzama01,2,2,0,Groundout,6,bottom,2b
2017-10-13,Minute Maid Park,keuchda01,hicksaa01,0,2,0,Groundout,7,top,
2017-10-13,Minute Maid Park,keuchda01,birdgr01,1,2,0,Strikeout,7,top,
2017-10-13,Minute Maid Park,keuchda01,hollima01,2,2,0,Pop Out,7,top,
2017-10-13,Minute Maid Park,greench03,gourryu01,0,2,0,Groundout,7,bottom,
2017-10-13,Minute Maid Park,greench03,beltrca01,1,2,0,Groundout,7,bottom,
2017-10-13,Minute Maid Park,greench03,bregmal01,2,2,0,Single,7,bottom,
2017-10-13,Minute Maid Park,greench03,mccanbr01,2,2,0,Pop Out,7,bottom,1b
2017-10-13,Minute Maid Park,devench02,frazito01,0,2,0,Flyout,8,top,
2017-10-13,Minute Maid Park,devench02,gardnbr01,1,2,0,Walk,8,top,
2017-10-13,Minute Maid Park,gileske01,judgeaa01,1,2,0,Groundout,8,top,2b
2017-10-13,Minute Maid Park,gileske01,sanchga02,2,2,0,Walk,8,top,2b
2017-10-13,Minute Maid Park,gileske01,gregodi01,2,2,0,Strikeout,8,top,1b2b
2017-10-13,Minute Maid Park,greench03,springe01,0,2,0,Strikeout,8,bottom,
2017-10-13,Minute Maid Park,greench03,reddijo01,1,2,0,Strikeout,8,bottom,
2017-10-13,Minute Maid Park,greench03,altuvjo01,2,2,0,Single,8,bottom,
2017-10-13,Minute Maid Park,greench03,correca01,2,2,0,Flyout,8,bottom,1b
2017-10-13,Minute Maid Park,gileske01,castrst01,0,2,0,Strikeout,9,top,
2017-10-13,Minute Maid Park,gileske01,hicksaa01,1,2,0,Strikeout,9,top,
2017-10-13,Minute Maid Park,gileske01,birdgr01,2,2,0,Home Run,9,top,
2017-10-13,Minute Maid Park,gileske01,ellsbja01,2,2,1,Strikeout,9,top,
2017-10-14,Dodger Stadium,kershcl01,jayjo02,0,0,0,Strikeout,1,top,
2017-10-14,Dodger Stadium,kershcl01,bryankr01,1,0,0,Single,1,top,
2017-10-14,Dodger Stadium,kershcl01,rizzoan01,1,0,0,Walk,1,top,1b
2017-10-14,Dodger Stadium,kershcl01,contrwi01,1,0,0,Strikeout,1,top,1b2b
2017-10-14,Dodger Stadium,kershcl01,almoral01,2,0,0,Forceout,1,top,1b2b
2017-10-14,Dodger Stadium,quintjo01,tayloch03,0,0,0,Groundout,1,bottom,
2017-10-14,Dodger Stadium,quintjo01,turneju01,1,0,0,Strikeout,1,bottom,
2017-10-14,Dodger Stadium,quintjo01,bellico01,2,0,0,Strikeout,1,bottom,
2017-10-14,Dodger Stadium,kershcl01,russead02,0,0,0,Groundout,2,top,
2017-10-14,Dodger Stadium,kershcl01,schwaky01,1,0,0,Groundout,2,top,
2017-10-14,Dodger Stadium,kershcl01,baezja01,2,0,0,Strikeout,2,top,
2017-10-14,Dodger Stadium,quintjo01,hernaen02,0,0,0,Groundout,2,bottom,
2017-10-14,Dodger Stadium,quintjo01,forsylo01,1,0,0,Single,2,bottom,
2017-10-14,Dodger Stadium,quintjo01,barneau01,1,0,0,Grounded Into DP,2,bottom,1b
2017-10-14,Dodger Stadium,kershcl01,quintjo01,0,0,0,Single,3,top,
2017-10-14,Dodger Stadium,kershcl01,jayjo02,0,0,0,Sac Bunt,3,top,1b
2017-10-14,Dodger Stadium,kershcl01,bryankr01,1,0,0,Flyout,3,top,2b
2017-10-14,Dodger Stadium,kershcl01,rizzoan01,2,0,0,Lineout,3,top,2b
2017-10-14,Dodger Stadium,quintjo01,puigya01,0,0,0,Groundout,3,bottom,
2017-10-14,Dodger Stadium,quintjo01,culbech01,1,0,0,Groundout,3,bottom,
2017-10-14,Dodger Stadium,quintjo01,kershcl01,2,0,0,Groundout,3,bottom,
2017-10-14,Dodger Stadium,kershcl01,contrwi01,0,0,0,Single,4,top,
2017-10-14,Dodger Stadium,kershcl01,almoral01,0,0,0,Home Run,4,top,1b
2017-10-14,Dodger Stadium,kershcl01,russead02,0,0,2,Flyout,4,top,
2017-10-14,Dodger Stadium,kershcl01,schwaky01,1,0,2,Groundout,4,top,
2017-10-14,Dodger Stadium,kershcl01,baezja01,2,0,2,Groundout,4,top,
2017-10-14,Dodger Stadium,quintjo01,tayloch03,0,0,2,Flyout,4,bottom,
2017-10-14,Dodger Stadium,quintjo01,turneju01,1,0,2,Pop Out,4,bottom,
2017-10-14,Dodger Stadium,quintjo01,bellico01,2,0,2,Strikeout,4,bottom,
2017-10-14,Dodger Stadium,kershcl01,quintjo01,0,0,2,Strikeout,5,top,
2017-10-14,Dodger Stadium,kershcl01,jayjo02,1,0,2,Groundout,5,top,
2017-10-14,Dodger Stadium,kershcl01,bryankr01,2,0,2,Flyout,5,top,
2017-10-14,Dodger Stadium,quintjo01,hernaen02,0,0,2,Strikeout,5,bottom,
2017-10-14,Dodger Stadium,quintjo01,forsylo01,1,0,2,Walk,5,bottom,
2017-10-14,Dodger Stadium,quintjo01,barneau01,1,0,2,Walk,5,bottom,1b
2017-10-14,Dodger Stadium,quintjo01,puigya01,1,0,2,Double,5,bottom,1b2b
2017-10-14,Dodger Stadium,quintjo01,culbech01,1,1,2,Sac Fly,5,bottom,2b3b
2017-10-14,Dodger Stadium,quintjo01,farmeky01,2,2,2,Groundout,5,bottom,2b
2017-10-14,Dodger Stadium,cingrto01,rizzoan01,0,2,2,Groundout,6,top,
2017-10-14,Dodger Stadium,maedake01,contrwi01,1,2,2,Groundout,6,top,
2017-10-14,Dodger Stadium,maedake01,almoral01,2,2,2,Groundout,6,top,
2017-10-14,Dodger Stadium,rondohe01,tayloch03,0,2,2,Home Run,6,bottom,
2017-10-14,Dodger Stadium,rondohe01,turneju01,0,3,2,Strikeout,6,bottom,
2017-10-14,Dodger Stadium,montgmi01,bellico01,1,3,2,Single,6,bottom,
2017-10-14,Dodger Stadium,montgmi01,hernaen02,1,3,2,Flyout,6,bottom,1b
2017-10-14,Dodger Stadium,montgmi01,forsylo01,2,3,2,Walk,6,bottom,2b
2017-10-14,Dodger Stadium,montgmi01,barneau01,2,3,2,Flyout,6,bottom,1b2b
2017-10-14,Dodger Stadium,maedake01,russead02,0,3,2,Lineout,7,top,
2017-10-14,Dodger Stadium,morrobr01,schwaky01,1,3,2,Flyout,7,top,
2017-10-14,Dodger Stadium,morrobr01,baezja01,2,3,2,Strikeout,7,top,
2017-10-14,Dodger Stadium,montgmi01,puigya01,0,3,2,Home Run,7,bottom,
2017-10-14,Dodger Stadium,montgmi01,culbech01,0,4,2,Double,7,bottom,
2017-10-14,Dodger Stadium,montgmi01,morrobr01,0,4,2,Bunt Groundout,7,bottom,2b
2017-10-14,Dodger Stadium,montgmi01,tayloch03,1,4,2,Single,7,bottom,2b
2017-10-14,Dodger Stadium,lackejo01,turneju01,1,4,2,Single,7,bottom,1b2b
2017-10-14,Dodger Stadium,lackejo01,bellico01,1,5,2,Flyout,7,bottom,1b2b
2017-10-14,Dodger Stadium,lackejo01,grandcu01,2,5,2,Groundout,7,bottom,2b3b
2017-10-14,Dodger Stadium,watsoto01,zobribe01,0,5,2,Groundout,8,top,
2017-10-14,Dodger Stadium,watsoto01,jayjo02,1,5,2,Groundout,8,top,
2017-10-14,Dodger Stadium,janseke01,bryankr01,2,5,2,Strikeout,8,top,
2017-10-14,Dodger Stadium,lackejo01,forsylo01,0,5,2,Strikeout,8,bottom,
2017-10-14,Dodger Stadium,lackejo01,barneau01,1,5,2,Walk,8,bottom,
2017-10-14,Dodger Stadium,lackejo01,puigya01,1,5,2,Grounded Into DP,8,bottom,1b
2017-10-14,Dodger Stadium,janseke01,rizzoan01,0,5,2,Strikeout,9,top,
2017-10-14,Dodger Stadium,janseke01,contrwi01,1,5,2,Strikeout,9,top,
2017-10-14,Dodger Stadium,janseke01,happia01,2,5,2,Strikeout,9,top,
2017-10-14,Minute Maid Park,verlaju01,gardnbr01,0,0,0,Strikeout,1,top,
2017-10-14,Minute Maid Park,verlaju01,judgeaa01,1,0,0,Strikeout,1,top,
2017-10-14,Minute Maid Park,verlaju01,gregodi01,2,0,0,Pop Out,1,top,
2017-10-14,Minute Maid Park,severlu01,springe01,0,0,0,Flyout,1,bottom,
2017-10-14,Minute Maid Park,severlu01,reddijo01,1,0,0,Flyout,1,bottom,
2017-10-14,Minute Maid Park,severlu01,altuvjo01,2,0,0,Single,1,bottom,
2017-10-14,Minute Maid Park,severlu01,correca01,2,0,0,Walk,1,bottom,1b
2017-10-14,Minute Maid Park,severlu01,gonzama01,2,0,0,Groundout,1,bottom,1b2b
2017-10-14,Minute Maid Park,verlaju01,sanchga02,0,0,0,Strikeout,2,top,
2017-10-14,Minute Maid Park,verlaju01,birdgr01,1,0,0,Pop Out,2,top,
2017-10-14,Minute Maid Park,verlaju01,castrst01,2,0,0,Single,2,top,
2017-10-14,Minute Maid Park,verlaju01,hicksaa01,2,0,0,Strikeout,2,top,1b
2017-10-14,Minute Maid Park,severlu01,gourryu01,0,0,0,Walk,2,bottom,
2017-10-14,Minute Maid Park,severlu01,beltrca01,0,0,0,Pop Out,2,bottom,1b
2017-10-14,Minute Maid Park,severlu01,bregmal01,1,0,0,Grounded Into DP,2,bottom,1b
2017-10-14,Minute Maid Park,verlaju01,frazito01,0,0,0,Lineout,3,top,
2017-10-14,Minute Maid Park,verlaju01,headlch01,1,0,0,Flyout,3,top,
2017-10-14,Minute Maid Park,verlaju01,gardnbr01,2,0,0,Double,3,top,
2017-10-14,Minute Maid Park,severlu01,mccanbr01,0,0,0,Flyout,3,bottom,
2017-10-14,Minute Maid Park,severlu01,springe01,1,0,0,Pop Out,3,bottom,
2017-10-14,Minute Maid Park,severlu01,reddijo01,2,0,0,Groundout,3,bottom,
2017-10-14,Minute Maid Park,verlaju01,judgeaa01,0,0,0,Groundout,4,top,
2017-10-14,Minute Maid Park,verlaju01,gregodi01,1,0,0,Flyout,4,top,
2017-10-14,Minute Maid Park,verlaju01,sanchga02,2,0,0,Flyout,4,top,
2017-10-14,Minute Maid Park,severlu01,altuvjo01,0,0,0,Groundout,4,bottom,
2017-10-14,Minute Maid Park,severlu01,correca01,1,0,0,Home Run,4,bottom,
2017-10-14,Minute Maid Park,severlu01,gonzama01,1,1,0,Pop Out,4,bottom,
2017-10-14,Minute Maid Park,severlu01,gourryu01,2,1,0,Groundout,4,bottom,
2017-10-14,Minute Maid Park,verlaju01,birdgr01,0,1,0,Strikeout,5,top,
2017-10-14,Minute Maid Park,verlaju01,castrst01,1,1,0,Strikeout,5,top,
2017-10-14,Minute Maid Park,verlaju01,hicksaa01,2,1,0,Double,5,top,
2017-10-14,Minute Maid Park,verlaju01,frazito01,2,1,0,Double,5,top,2b
2017-10-14,Minute Maid Park,verlaju01,headlch01,2,1,1,Lineout,5,top,2b
2017-10-14,Minute Maid Park,kahnlto01,beltrca01,0,1,1,Flyout,5,bottom,
2017-10-14,Minute Maid Park,kahnlto01,bregmal01,1,1,1,Walk,5,bottom,
2017-10-14,Minute Maid Park,kahnlto01,mccanbr01,1,1,1,Grounded Into DP,5,bottom,1b
2017-10-14,Minute Maid Park,verlaju01,gardnbr01,0,1,1,Strikeout,6,top,
2017-10-14,Minute Maid Park,verlaju01,judgeaa01,1,1,1,Strikeout,6,top,
2017-10-14,Minute Maid Park,verlaju01,gregodi01,2,1,1,Flyout,6,top,
2017-10-14,Minute Maid Park,kahnlto01,springe01,0,1,1,Groundout,6,bottom,
2017-10-14,Minute Maid Park,kahnlto01,reddijo01,1,1,1,Flyout,6,bottom,
2017-10-14,Minute Maid Park,kahnlto01,altuvjo01,2,1,1,Strikeout,6,bottom,
2017-10-14,Minute Maid Park,verlaju01,sanchga02,0,1,1,Strikeout,7,top,
2017-10-14,Minute Maid Park,verlaju01,birdgr01,1,1,1,Walk,7,top,
2017-10-14,Minute Maid Park,verlaju01,castrst01,1,1,1,Strikeout,7,top,1b
2017-10-14,Minute Maid Park,verlaju01,hicksaa01,2,1,1,Flyout,7,top,1b
2017-10-14,Minute Maid Park,roberda08,correca01,0,1,1,Lineout,7,bottom,
2017-10-14,Minute Maid Park,roberda08,gonzama01,1,1,1,Strikeout,7,bottom,
2017-10-14,Minute Maid Park,roberda08,gourryu01,2,1,1,Double,7,bottom,
2017-10-14,Minute Maid Park,roberda08,beltrca01,2,1,1,Groundout,7,bottom,2b
2017-10-14,Minute Maid Park,verlaju01,frazito01,0,1,1,Strikeout,8,top,
2017-10-14,Minute Maid Park,verlaju01,headlch01,1,1,1,Strikeout,8,top,
2017-10-14,Minute Maid Park,verlaju01,gardnbr01,2,1,1,Strikeout,8,top,
2017-10-14,Minute Maid Park,roberda08,bregmal01,0,1,1,Lineout,8,bottom,
2017-10-14,Minute Maid Park,roberda08,mccanbr01,1,1,1,Strikeout,8,bottom,
2017-10-14,Minute Maid Park,roberda08,springe01,2,1,1,Groundout,8,bottom,
2017-10-14,Minute Maid Park,verlaju01,judgeaa01,0,1,1,Flyout,9,top,
2017-10-14,Minute Maid Park,verlaju01,gregodi01,1,1,1,Single,9,top,
2017-10-14,Minute Maid Park,verlaju01,sanchga02,1,1,1,Flyout,9,top,1b
2017-10-14,Minute Maid Park,verlaju01,birdgr01,2,1,1,Groundout,9,top,1b
2017-10-14,Minute Maid Park,chapmar01,reddijo01,0,1,1,Strikeout,9,bottom,
2017-10-14,Minute Maid Park,chapmar01,altuvjo01,1,1,1,Single,9,bottom,
2017-10-14,Minute Maid Park,chapmar01,correca01,1,1,1,Double,9,bottom,1b
2017-10-15,Dodger Stadium,hillri01,jayjo02,0,0,0,Single,1,top,
2017-10-15,Dodger Stadium,hillri01,bryankr01,0,0,0,Flyout,1,top,1b
2017-10-15,Dodger Stadium,hillri01,rizzoan01,1,0,0,Strikeout,1,top,1b
2017-10-15,Dodger Stadium,hillri01,contrwi01,2,0,0,Strikeout,1,top,1b
2017-10-15,Dodger Stadium,lestejo01,tayloch03,0,0,0,Groundout,1,bottom,
2017-10-15,Dodger Stadium,lestejo01,turneju01,1,0,0,Lineout,1,bottom,
2017-10-15,Dodger Stadium,lestejo01,bellico01,2,0,0,Bunt Groundout,1,bottom,
2017-10-15,Dodger Stadium,hillri01,almoral01,0,0,0,Groundout,2,top,
2017-10-15,Dodger Stadium,hillri01,russead02,1,0,0,Strikeout,2,top,
2017-10-15,Dodger Stadium,hillri01,heywaja01,2,0,0,Groundout,2,top,
2017-10-15,Dodger Stadium,lestejo01,hernaen02,0,0,0,Walk,2,bottom,
2017-10-15,Dodger Stadium,lestejo01,forsylo01,0,0,0,Lineout,2,bottom,1b
2017-10-15,Dodger Stadium,lestejo01,barneau01,1,0,0,Strikeout,2,bottom,1b
2017-10-15,Dodger Stadium,lestejo01,puigya01,2,0,0,Walk,2,bottom,1b
2017-10-15,Dodger Stadium,lestejo01,culbech01,2,0,0,Lineout,2,bottom,1b2b
2017-10-15,Dodger Stadium,hillri01,baezja01,0,0,0,Walk,3,top,
2017-10-15,Dodger Stadium,hillri01,lestejo01,0,0,0,Strikeout,3,top,1b
2017-10-15,Dodger Stadium,hillri01,jayjo02,1,0,0,Groundout,3,top,3b
2017-10-15,Dodger Stadium,hillri01,bryankr01,2,0,0,Strikeout,3,top,3b
2017-10-15,Dodger Stadium,lestejo01,hillri01,0,0,0,Strikeout,3,bottom,
2017-10-15,Dodger Stadium,lestejo01,tayloch03,1,0,0,Lineout,3,bottom,
2017-10-15,Dodger Stadium,lestejo01,turneju01,2,0,0,Walk,3,bottom,
2017-10-15,Dodger Stadium,lestejo01,bellico01,2,0,0,Double,3,bottom,1b
2017-10-15,Dodger Stadium,lestejo01,hernaen02,2,0,0,Flyout,3,bottom,2b3b
2017-10-15,Dodger Stadium,hillri01,rizzoan01,0,0,0,Strikeout,4,top,
2017-10-15,Dodger Stadium,hillri01,contrwi01,1,0,0,Groundout,4,top,
2017-10-15,Dodger Stadium,hillri01,almoral01,2,0,0,Strikeout,4,top,
2017-10-15,Dodger Stadium,lestejo01,forsylo01,0,0,0,Flyout,4,bottom,
2017-10-15,Dodger Stadium,lestejo01,barneau01,1,0,0,Pop Out,4,bottom,
2017-10-15,Dodger Stadium,lestejo01,puigya01,2,0,0,Walk,4,bottom,
2017-10-15,Dodger Stadium,lestejo01,culbech01,2,0,0,Runner Out,4,bottom,1b
2017-10-15,Dodger Stadium,hillri01,russead02,0,0,0,Home Run,5,top,
2017-10-15,Dodger Stadium,hillri01,heywaja01,0,0,1,Groundout,5,top,
2017-10-15,Dodger Stadium,hillri01,baezja01,1,0,1,Strikeout,5,top,
2017-10-15,Dodger Stadium,hillri01,lestejo01,2,0,1,Single,5,top,
2017-10-15,Dodger Stadium,hillri01,jayjo02,2,0,1,Groundout,5,top,1b
2017-10-15,Dodger Stadium,lestejo01,culbech01,0,0,1,Double,5,bottom,
2017-10-15,Dodger Stadium,lestejo01,grandcu01,0,0,1,Pop Out,5,bottom,2b
2017-10-15,Dodger Stadium,lestejo01,tayloch03,1,0,1,Groundout,5,bottom,2b
2017-10-15,Dodger Stadium,lestejo01,turneju01,2,0,1,Single,5,bottom,3b
2017-10-15,Dodger Stadium,lestejo01,bellico01,2,1,1,Walk,5,bottom,1b
2017-10-15,Dodger Stadium,edwarca01,utleych01,2,1,1,Strikeout,5,bottom,1b2b
2017-10-15,Dodger Stadium,morrobr01,bryankr01,0,1,1,Flyout,6,top,
2017-10-15,Dodger Stadium,morrobr01,rizzoan01,1,1,1,Lineout,6,top,
2017-10-15,Dodger Stadium,morrobr01,contrwi01,2,1,1,Strikeout,6,top,
2017-10-15,Dodger Stadium,edwarca01,forsylo01,0,1,1,Strikeout,6,bottom,
2017-10-15,Dodger Stadium,edwarca01,barneau01,1,1,1,Flyout,6,bottom,
2017-10-15,Dodger Stadium,edwarca01,puigya01,2,1,1,Strikeout,6,bottom,
2017-10-15,Dodger Stadium,morrobr01,almoral01,0,1,1,Groundout,7,top,
2017-10-15,Dodger Stadium,morrobr01,russead02,1,1,1,Strikeout,7,top,
2017-10-15,Dodger Stadium,morrobr01,heywaja01,2,1,1,Flyout,7,top,
2017-10-15,Dodger Stadium,stroppe01,culbech01,0,1,1,Groundout,7,bottom,
2017-10-15,Dodger Stadium,stroppe01,grandcu01,1,1,1,Groundout,7,bottom,
2017-10-15,Dodger Stadium,stroppe01,tayloch03,2,1,1,Walk,7,bottom,
2017-10-15,Dodger Stadium,stroppe01,turneju01,2,1,1,Flyout,7,bottom,1b
2017-10-15,Dodger Stadium,fieldjo03,baezja01,0,1,1,Flyout,8,top,
2017-10-15,Dodger Stadium,watsoto01,zobribe01,1,1,1,Flyout,8,top,
2017-10-15,Dodger Stadium,watsoto01,jayjo02,2,1,1,Groundout,8,top,
2017-10-15,Dodger Stadium,duensbr01,bellico01,0,1,1,Single,8,bottom,
2017-10-15,Dodger Stadium,duensbr01,pederjo01,0,1,1,Sac Bunt,8,bottom,1b
2017-10-15,Dodger Stadium,duensbr01,forsylo01,1,1,1,Intent Walk,8,bottom,2b
2017-10-15,Dodger Stadium,duensbr01,barneau01,1,1,1,Grounded Into DP,8,bottom,1b2b
2017-10-15,Dodger Stadium,janseke01,bryankr01,0,1,1,Strikeout,9,top,
2017-10-15,Dodger Stadium,janseke01,rizzoan01,1,1,1,Hit By Pitch,9,top,
2017-10-15,Dodger Stadium,janseke01,contrwi01,1,1,1,Strikeout,9,top,1b
2017-10-15,Dodger Stadium,janseke01,almoral01,2,1,1,Groundout,9,top,1b
2017-10-15,Dodger Stadium,duensbr01,puigya01,0,1,1,Walk,9,bottom,
2017-10-15,Dodger Stadium,duensbr01,culbech01,0,1,1,Sac Bunt,9,bottom,1b
2017-10-15,Dodger Stadium,duensbr01,farmeky01,1,1,1,Strikeout,9,bottom,2b
2017-10-15,Dodger Stadium,lackejo01,tayloch03,2,1,1,Walk,9,bottom,2b
2017-10-15,Dodger Stadium,lackejo01,turneju01,2,1,1,Home Run,9,bottom,1b2b
2017-10-16,Yankee Stadium,sabatc.01,springe01,0,0,0,Groundout,1,top,
2017-10-16,Yankee Stadium,sabatc.01,bregmal01,1,0,0,Strikeout,1,top,
2017-10-16,Yankee Stadium,sabatc.01,altuvjo01,2,0,0,Strikeout,1,top,
2017-10-16,Yankee Stadium,mortoch02,gardnbr01,0,0,0,Strikeout,1,bottom,
2017-10-16,Yankee Stadium,mortoch02,judgeaa01,1,0,0,Strikeout,1,bottom,
2017-10-16,Yankee Stadium,mortoch02,gregodi01,2,0,0,Single,1,bottom,
2017-10-16,Yankee Stadium,mortoch02,sanchga02,2,0,0,Runner Out,1,bottom,
2017-10-16,Yankee Stadium,sabatc.01,correca01,0,0,0,Strikeout,2,top,
2017-10-16,Yankee Stadium,sabatc.01,gourryu01,1,0,0,Flyout,2,top,
2017-10-16,Yankee Stadium,sabatc.01,gattiev01,2,0,0,Walk,2,top,
2017-10-16,Yankee Stadium,sabatc.01,gonzama01,2,0,0,Strikeout,2,top,1b
2017-10-16,Yankee Stadium,mortoch02,sanchga02,0,0,0,Lineout,2,bottom,
2017-10-16,Yankee Stadium,mortoch02,birdgr01,1,0,0,Strikeout,2,bottom,
2017-10-16,Yankee Stadium,mortoch02,castrst01,2,0,0,Single,2,bottom,
2017-10-16,Yankee Stadium,mortoch02,hicksaa01,2,0,0,Single,2,bottom,1b
2017-10-16,Yankee Stadium,mortoch02,frazito01,2,0,0,Home Run,2,bottom,1b2b
2017-10-16,Yankee Stadium,mortoch02,headlch01,2,3,0,Lineout,2,bottom,
2017-10-16,Yankee Stadium,sabatc.01,reddijo01,0,3,0,Lineout,3,top,
2017-10-16,Yankee Stadium,sabatc.01,maybica01,1,3,0,Groundout,3,top,
2017-10-16,Yankee Stadium,sabatc.01,springe01,2,3,0,Walk,3,top,
2017-10-16,Yankee Stadium,sabatc.01,bregmal01,2,3,0,Single,3,top,1b
2017-10-16,Yankee Stadium,sabatc.01,altuvjo01,2,3,0,Walk,3,top,1b3b
2017-10-16,Yankee Stadium,sabatc.01,correca01,2,3,0,Pop Out,3,top,1b2b3b
2017-10-16,Yankee Stadium,mortoch02,gardnbr01,0,3,0,Flyout,3,bottom,
2017-10-16,Yankee Stadium,mortoch02,judgeaa01,1,3,0,Walk,3,bottom,
2017-10-16,Yankee Stadium,mortoch02,gregodi01,1,3,0,Groundout,3,bottom,1b
2017-10-16,Yankee Stadium,mortoch02,sanchga02,2,3,0,Groundout,3,bottom,2b
2017-10-16,Yankee Stadium,sabatc.01,gourryu01,0,3,0,Flyout,4,top,
2017-10-16,Yankee Stadium,sabatc.01,gattiev01,1,3,0,Flyout,4,top,
2017-10-16,Yankee Stadium,sabatc.01,gonzama01,2,3,0,Groundout,4,top,
2017-10-16,Yankee Stadium,mortoch02,birdgr01,0,3,0,Double,4,bottom,
2017-10-16,Yankee Stadium,mortoch02,castrst01,0,3,0,Groundout,4,bottom,2b
2017-10-16,Yankee Stadium,mortoch02,hicksaa01,1,3,0,Flyout,4,bottom,2b
2017-10-16,Yankee Stadium,mortoch02,frazito01,2,3,0,Walk,4,bottom,3b
2017-10-16,Yankee Stadium,mortoch02,headlch01,2,3,0,Single,4,bottom,1b3b
2017-10-16,Yankee Stadium,mortoch02,gardnbr01,2,4,0,Hit By Pitch,4,bottom,1b2b
2017-10-16,Yankee Stadium,harriwi10,judgeaa01,2,4,0,Home Run,4,bottom,2b3b
2017-10-16,Yankee Stadium,harriwi10,gregodi01,2,8,0,Groundout,4,bottom,
2017-10-16,Yankee Stadium,sabatc.01,reddijo01,0,8,0,Walk,5,top,
2017-10-16,Yankee Stadium,sabatc.01,maybica01,0,8,0,Lineout,5,top,1b
2017-10-16,Yankee Stadium,sabatc.01,springe01,1,8,0,Single,5,top,1b
2017-10-16,Yankee Stadium,sabatc.01,bregmal01,1,8,0,Flyout,5,top,1b2b
2017-10-16,Yankee Stadium,sabatc.01,altuvjo01,2,8,0,Forceout,5,top,1b2b
2017-10-16,Yankee Stadium,mchugco01,sanchga02,0,8,0,Groundout,5,bottom,
2017-10-16,Yankee Stadium,mchugco01,birdgr01,1,8,0,Lineout,5,bottom,
2017-10-16,Yankee Stadium,mchugco01,castrst01,2,8,0,Flyout,5,bottom,
2017-10-16,Yankee Stadium,sabatc.01,correca01,0,8,0,Single,6,top,
2017-10-16,Yankee Stadium,sabatc.01,gourryu01,0,8,0,Strikeout,6,top,1b
2017-10-16,Yankee Stadium,sabatc.01,gattiev01,1,8,0,Lineout,6,top,1b
2017-10-16,Yankee Stadium,sabatc.01,gonzama01,2,8,0,Field Error,6,top,1b
2017-10-16,Yankee Stadium,sabatc.01,reddijo01,2,8,0,Groundout,6,top,1b3b
2017-10-16,Yankee Stadium,mchugco01,hicksaa01,0,8,0,Groundout,6,bottom,
2017-10-16,Yankee Stadium,mchugco01,frazito01,1,8,0,Groundout,6,bottom,
2017-10-16,Yankee Stadium,mchugco01,headlch01,2,8,0,Strikeout,6,bottom,
2017-10-16,Yankee Stadium,warread01,maybica01,0,8,0,Walk,7,top,
2017-10-16,Yankee Stadium,warread01,springe01,0,8,0,Strikeout,7,top,1b
2017-10-16,Yankee Stadium,warread01,bregmal01,1,8,0,Lineout,7,top,1b
2017-10-16,Yankee Stadium,warread01,altuvjo01,2,8,0,Forceout,7,top,1b
2017-10-16,Yankee Stadium,mchugco01,gardnbr01,0,8,0,Lineout,7,bottom,
2017-10-16,Yankee Stadium,mchugco01,judgeaa01,1,8,0,Strikeout,7,bottom,
2017-10-16,Yankee Stadium,mchugco01,gregodi01,2,8,0,Groundout,7,bottom,
2017-10-16,Yankee Stadium,warread01,correca01,0,8,0,Flyout,8,top,
2017-10-16,Yankee Stadium,warread01,gourryu01,1,8,0,Lineout,8,top,
2017-10-16,Yankee Stadium,warread01,gattiev01,2,8,0,Pop Out,8,top,
2017-10-16,Yankee Stadium,mchugco01,sanchga02,0,8,0,Flyout,8,bottom,
2017-10-16,Yankee Stadium,mchugco01,birdgr01,1,8,0,Walk,8,bottom,
2017-10-16,Yankee Stadium,mchugco01,castrst01,1,8,0,Strikeout,8,bottom,1b
2017-10-16,Yankee Stadium,mchugco01,hicksaa01,2,8,0,Flyout,8,bottom,1b
